,in400,out40,in1000,out1000,in2000,out2000,volume,p_change,turnover,close,inoutspan
2017-07-21,90200.0,205600.0,0.0,0.0,0.0,0.0,23835.01,10.1,0.14,5.78,-115400.0
2017-07-24,1268049.0,1682100.0,1268049.0,1294100.0,1268049.0,1175800.0,48130.77,10.04,0.29,6.36,-529451.0
