,code,name,time,price,volume,preprice,type
1559,600516,方大炭素,09:37:03,20.18,86500,20.16,中性盘
1560,600516,方大炭素,09:36:57,20.19,42500,20.12,买盘
1561,600516,方大炭素,09:36:54,20.12,54900,20.14,卖盘
1562,600516,方大炭素,09:36:51,20.14,70500,20.2,中性盘
1563,600516,方大炭素,09:36:48,20.2,107900,20.2,买盘
1564,600516,方大炭素,09:36:42,20.19,63200,20.2,卖盘
1565,600516,方大炭素,09:36:39,20.2,637800,20.14,买盘
1566,600516,方大炭素,09:36:33,20.12,161100,20.11,卖盘
1567,600516,方大炭素,09:36:30,20.11,71300,20.09,买盘
1568,600516,方大炭素,09:36:27,20.09,130700,20.12,卖盘
1569,600516,方大炭素,09:36:24,20.12,65000,20.05,买盘
1570,600516,方大炭素,09:36:21,20.05,91100,20.1,卖盘
1571,600516,方大炭素,09:36:15,20.1,161740,20.01,买盘
1572,600516,方大炭素,09:36:12,20.01,159600,20.02,卖盘
1573,600516,方大炭素,09:36:09,20.02,830100,20.06,卖盘
1574,600516,方大炭素,09:36:06,20.06,47900,20.01,买盘
1575,600516,方大炭素,09:36:03,20.01,161600,20.0,中性盘
1576,600516,方大炭素,09:36:00,20.0,374900,20.0,买盘
1577,600516,方大炭素,09:35:57,20.0,192000,19.98,买盘
1578,600516,方大炭素,09:35:54,19.98,125000,19.98,卖盘
1579,600516,方大炭素,09:35:51,19.98,97100,20.0,卖盘
1580,600516,方大炭素,09:35:48,20.0,92200,20.0,卖盘
1581,600516,方大炭素,09:35:45,20.0,1428070,19.96,买盘
1582,600516,方大炭素,09:35:42,19.96,295500,19.98,卖盘
1583,600516,方大炭素,09:35:39,19.98,105200,19.98,买盘
1584,600516,方大炭素,09:35:36,19.98,184700,20.0,卖盘
1585,600516,方大炭素,09:35:33,20.0,180200,20.0,买盘
1586,600516,方大炭素,09:35:30,20.0,213600,20.0,买盘
1587,600516,方大炭素,09:35:27,20.0,274100,20.05,卖盘
1588,600516,方大炭素,09:35:24,20.05,214800,20.05,买盘
1589,600516,方大炭素,09:35:21,20.05,473500,20.07,卖盘
1590,600516,方大炭素,09:35:18,20.07,115240,20.1,卖盘
1591,600516,方大炭素,09:35:15,20.1,155560,20.1,买盘
1592,600516,方大炭素,09:35:12,20.1,127140,20.1,买盘
1593,600516,方大炭素,09:35:09,20.1,174300,20.12,卖盘
1594,600516,方大炭素,09:35:06,20.12,221800,20.13,卖盘
1595,600516,方大炭素,09:35:03,20.13,200000,20.14,买盘
1596,600516,方大炭素,09:35:00,20.14,184600,20.13,买盘
1597,600516,方大炭素,09:34:57,20.13,88100,20.12,中性盘
1598,600516,方大炭素,09:34:51,20.11,46800,20.1,买盘
1599,600516,方大炭素,09:34:48,20.1,48000,20.11,卖盘
1600,600516,方大炭素,09:34:45,20.11,553760,20.07,买盘
1601,600516,方大炭素,09:34:42,20.07,72300,20.07,买盘
1602,600516,方大炭素,09:34:39,20.07,1057200,20.04,买盘
1603,600516,方大炭素,09:34:36,20.04,93900,20.05,中性盘
1604,600516,方大炭素,09:34:33,20.05,207500,20.1,卖盘
1605,600516,方大炭素,09:34:30,20.1,454400,20.08,买盘
1606,600516,方大炭素,09:34:27,20.08,151500,20.01,买盘
1607,600516,方大炭素,09:34:24,20.01,101100,20.0,买盘
1608,600516,方大炭素,09:34:21,20.0,571200,20.08,卖盘
1609,600516,方大炭素,09:34:15,20.05,122300,20.01,中性盘
1610,600516,方大炭素,09:34:12,20.01,48000,20.05,卖盘
1611,600516,方大炭素,09:34:09,20.05,59900,20.0,买盘
1612,600516,方大炭素,09:34:06,20.0,197700,20.0,卖盘
1613,600516,方大炭素,09:34:03,20.0,189200,19.96,中性盘
1614,600516,方大炭素,09:34:00,19.96,159100,19.98,卖盘
1615,600516,方大炭素,09:33:57,19.98,140100,19.95,买盘
1616,600516,方大炭素,09:33:54,19.95,211760,19.95,卖盘
1617,600516,方大炭素,09:33:51,19.95,237580,19.94,买盘
1618,600516,方大炭素,09:33:48,19.94,213100,19.93,中性盘
1619,600516,方大炭素,09:33:45,19.93,110361,19.98,卖盘
1620,600516,方大炭素,09:33:42,19.98,152800,19.93,买盘
1621,600516,方大炭素,09:33:39,19.93,122100,20.0,卖盘
1622,600516,方大炭素,09:33:36,20.0,143800,20.0,买盘
1623,600516,方大炭素,09:33:33,20.0,199300,20.0,买盘
1624,600516,方大炭素,09:33:30,20.0,301300,20.11,卖盘
1625,600516,方大炭素,09:33:27,20.11,651800,20.14,卖盘
1626,600516,方大炭素,09:33:24,20.14,232340,20.08,买盘
1627,600516,方大炭素,09:33:21,20.08,717600,20.08,卖盘
1628,600516,方大炭素,09:33:18,20.08,206500,20.11,卖盘
1629,600516,方大炭素,09:33:15,20.11,721200,20.1,买盘
1630,600516,方大炭素,09:33:12,20.1,126300,20.1,买盘
1631,600516,方大炭素,09:33:09,20.1,100900,20.1,卖盘
1632,600516,方大炭素,09:33:06,20.1,84400,20.08,中性盘
1633,600516,方大炭素,09:33:03,20.08,104300,20.06,中性盘
1634,600516,方大炭素,09:33:00,20.06,100800,20.12,卖盘
1635,600516,方大炭素,09:32:57,20.12,163560,20.1,买盘
1636,600516,方大炭素,09:32:54,20.1,249200,20.05,买盘
1637,600516,方大炭素,09:32:51,20.05,213000,20.1,卖盘
1638,600516,方大炭素,09:32:48,20.1,175500,20.05,买盘
1639,600516,方大炭素,09:32:45,20.05,65800,20.12,卖盘
1640,600516,方大炭素,09:32:42,20.12,235500,20.09,买盘
1641,600516,方大炭素,09:32:39,20.09,193700,20.07,买盘
1642,600516,方大炭素,09:32:36,20.07,337460,20.1,卖盘
1643,600516,方大炭素,09:32:33,20.1,1197400,20.08,卖盘
1644,600516,方大炭素,09:32:30,20.08,141640,20.1,卖盘
1645,600516,方大炭素,09:32:27,20.1,190500,20.1,买盘
1646,600516,方大炭素,09:32:24,20.1,404660,20.17,卖盘
1647,600516,方大炭素,09:32:21,20.17,167000,20.12,买盘
1648,600516,方大炭素,09:32:18,20.12,199300,20.2,卖盘
1649,600516,方大炭素,09:32:15,20.2,244700,20.2,买盘
1650,600516,方大炭素,09:32:12,20.2,289240,20.22,中性盘
1651,600516,方大炭素,09:32:09,20.22,180700,20.2,中性盘
1652,600516,方大炭素,09:32:06,20.2,306100,20.29,卖盘
1653,600516,方大炭素,09:32:03,20.29,278300,20.36,中性盘
1654,600516,方大炭素,09:32:00,20.36,142100,20.3,买盘
1655,600516,方大炭素,09:31:57,20.3,490800,20.38,卖盘
1656,600516,方大炭素,09:31:54,20.38,169500,20.4,卖盘
1657,600516,方大炭素,09:31:51,20.4,577800,20.4,买盘
1658,600516,方大炭素,09:31:48,20.4,187500,20.42,卖盘
1659,600516,方大炭素,09:31:45,20.42,398000,20.4,买盘
1660,600516,方大炭素,09:31:42,20.4,511300,20.48,卖盘
1661,600516,方大炭素,09:31:39,20.48,271600,20.48,买盘
1662,600516,方大炭素,09:31:36,20.48,251900,20.5,卖盘
1663,600516,方大炭素,09:31:33,20.5,579800,20.4,买盘
1664,600516,方大炭素,09:31:30,20.4,614300,20.48,卖盘
1665,600516,方大炭素,09:31:27,20.48,164200,20.42,买盘
1666,600516,方大炭素,09:31:24,20.42,210100,20.41,中性盘
1667,600516,方大炭素,09:31:21,20.41,141500,20.4,中性盘
1668,600516,方大炭素,09:31:18,20.4,292400,20.37,买盘
1669,600516,方大炭素,09:31:15,20.37,417800,20.31,买盘
1670,600516,方大炭素,09:31:12,20.31,242000,20.3,中性盘
1671,600516,方大炭素,09:31:09,20.3,605500,20.23,买盘
1672,600516,方大炭素,09:31:06,20.23,195300,20.22,中性盘
1673,600516,方大炭素,09:31:03,20.22,123700,20.2,买盘
1674,600516,方大炭素,09:31:00,20.2,143800,20.22,卖盘
1675,600516,方大炭素,09:30:57,20.22,144000,20.2,买盘
1676,600516,方大炭素,09:30:54,20.2,131000,20.18,买盘
1677,600516,方大炭素,09:30:51,20.18,124100,20.28,中性盘
1678,600516,方大炭素,09:30:48,20.28,285600,20.13,买盘
1679,600516,方大炭素,09:30:45,20.13,343800,20.27,卖盘
1680,600516,方大炭素,09:30:42,20.27,200500,20.2,买盘
1681,600516,方大炭素,09:30:39,20.2,111332,20.17,买盘
1682,600516,方大炭素,09:30:36,20.17,104800,20.2,卖盘
1683,600516,方大炭素,09:30:33,20.2,209100,20.2,买盘
1684,600516,方大炭素,09:30:30,20.2,56300,20.28,中性盘
1685,600516,方大炭素,09:30:27,20.28,159200,20.2,买盘
1686,600516,方大炭素,09:30:24,20.2,223400,20.28,卖盘
1687,600516,方大炭素,09:30:21,20.28,268000,20.3,卖盘
1688,600516,方大炭素,09:30:18,20.3,138500,20.29,买盘
1689,600516,方大炭素,09:30:15,20.29,981260,20.34,卖盘
1690,600516,方大炭素,09:30:12,20.34,82500,20.39,卖盘
1691,600516,方大炭素,09:30:09,20.39,184300,20.37,买盘
1692,600516,方大炭素,09:30:06,20.37,895200,20.34,买盘
1693,600516,方大炭素,09:30:03,20.34,5246160,20.2,买盘
1694,600516,方大炭素,09:30:00,20.2,897800,20.29,卖盘
1695,600516,方大炭素,09:25:01,20.29,7942100,0.0,买盘
